    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,       FLOAT       ,       FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,   INT    , BOOL ,    BOOL     ,     INT      ,     BOOL     , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      ,    FLOAT     ,    FLOAT     ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,      BOOL       ,      BOOL       
         184,  3.80722229e+02,  1.000000e+00,  1.478349e+00,       4.242404e+48,       1.019727e+48,   0.000000e+00,   0.000000e+00,  4.039497e+01,  0.000000e+00,  1.167338e+01,          -nan,  1.923064e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.945534e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.111280e+00,     2.111280e+00,  1.999812e+01,  4.242404e+49,  4.242404e+48,  2.009399e+48,        2.009399e+48,  2.121402e+47,  3.000000e+00,  2.560580e+00,  4.394202e-01,  1.933825e+01,  1.522608e-02,                3,            10,  1.000000e-01,    1.478349e+00,  8.033799e-01,     8.033799e-01,  2.577005e+00,  1.507512e+49,  1.019727e+48,  1.876462e+48,        1.876462e+48,  5.849861e+47,         4,1,0,             1,0,0,   7.116077e-01,  5.610926e+03,    4.23038044e-11,  4.71274898e+01,  1.40526857e+04,1,   1.682249e+02,  4.731966e+03,    2.45490677e-09,  7.08391530e-02,  1.78332651e+02, -1.018664e-01,  3.443779e+00,  0.00000000e+00,  0.00000000e+00,  5.47698232e+10,  2.87279171e+06,1,0
         185,  3.81855449e+02,  1.000000e+00,  2.221952e+00,       4.242315e+48,       3.822970e+47,   0.000000e+00,   0.000000e+00,  7.156774e+01,  0.000000e+00,  2.068173e+01,          -nan,  3.407091e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.945723e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.111210e+00,     2.111210e+00,  1.999784e+01,  4.242315e+49,  4.242315e+48,  2.009424e+48,        2.009424e+48,  2.121387e+47,  3.000000e+00,  2.544159e+00,  4.558411e-01,  3.409951e+01,  1.494320e-02,                3,            10,  1.000000e-01,    2.221952e+00,  8.242104e-01,     8.242104e-01,  1.765609e+00,  8.494458e+48,  3.822970e+47,  1.030618e+48,        1.030618e+48,  4.811064e+47,         4,1,0,             1,0,0,   7.116508e-01,  5.610952e+03,    4.23051441e-11,  4.71236462e+01,  1.40518363e+04,1,   3.969924e+02,  4.416711e+03,    5.74819693e-09,  1.69143922e-02,  7.55682010e+01, -9.367110e-02,  3.437945e+00,  0.00000000e+00,  0.00000000e+00,  5.47683582e+10,  1.39893994e+06,1,0
         186,  4.79085142e+02,  1.000000e+00,  1.169356e+02,       4.234627e+48,       1.188259e+44,   0.000000e+00,   0.000000e+00,  3.186382e+03,  0.000000e+00,  9.208042e+02,          -nan,  1.516925e+03,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961963e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105146e+00,     2.105146e+00,  1.997367e+01,  4.234627e+49,  4.234627e+48,  2.011560e+48,        2.011560e+48,  2.120105e+47,  3.000000e+00,  1.856293e+00,  1.143707e+00,  1.520997e+03,  6.386036e-03,                6,            11,  1.000000e-01,    1.169356e+02,  7.620638e+03,     7.620638e+03,  1.403808e-01,  1.389497e+47,  1.188259e+44,  1.823335e+42,        1.823335e+42,  9.898057e+46,         4,1,0,             1,0,0,   7.153792e-01,  5.613194e+03,    4.24203988e-11,  4.67930977e+01,  1.39786008e+04,1,   9.982465e+04,  2.633436e+03,    1.71238672e-06,  1.10032976e-06,  3.00526975e-01,  2.863386e-01,  3.436099e+00,  0.00000000e+00,  0.00000000e+00,  5.35345705e+10,  9.56433581e+05,1,0
         187,  4.77660142e+02,  1.000000e+00,  1.169356e+02,       4.234740e+48,       4.468325e+44,   0.000000e+00,   0.000000e+00,  1.029597e+03,  0.000000e+00,  2.975340e+02,          -nan,  4.901550e+02,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961725e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105235e+00,     2.105235e+00,  1.997403e+01,  4.234740e+49,  4.234740e+48,  2.011528e+48,        2.011528e+48,  2.120123e+47,  3.000000e+00,  2.255033e+00,  7.449667e-01,  4.913616e+02,  1.095397e-02,                6,            11,  1.000000e-01,    1.169356e+02,  1.159515e+00,     1.159515e+00,  2.981667e-01,  5.225061e+47,  4.468325e+44,  4.506247e+46,        4.506247e+46,  1.752396e+47,         4,1,0,             1,0,0,   7.153240e-01,  5.613160e+03,    4.24187051e-11,  4.67979532e+01,  1.39796792e+04,1,   1.986875e+04,  3.094707e+03,    3.14420772e-07,  2.07885275e-05,  1.50990888e+00,  5.296400e-02,  3.436102e+00,  0.00000000e+00,  0.00000000e+00,  5.35368192e+10,  9.26853020e+05,1,0
         188,  4.78785142e+02,  1.000000e+00,  1.169356e+02,       4.234651e+48,       1.698586e+44,   0.000000e+00,   0.000000e+00,  2.401119e+03,  0.000000e+00,  6.938780e+02,          -nan,  1.143089e+03,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961913e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105165e+00,     2.105165e+00,  1.997375e+01,  4.234651e+49,  4.234651e+48,  2.011553e+48,        2.011553e+48,  2.120109e+47,  3.000000e+00,  1.998407e+00,  1.001593e+00,  1.145485e+03,  8.040208e-03,                6,            11,  1.000000e-01,    1.169356e+02,  9.692508e+00,     9.692508e+00,  1.695901e-01,  1.986251e+47,  1.698586e+44,  2.049265e+45,        2.049265e+45,  1.171207e+47,         4,1,0,             1,0,0,   7.153676e-01,  5.613187e+03,    4.24200422e-11,  4.67941200e+01,  1.39788279e+04,1,   6.673530e+04,  2.743922e+03,    1.11916311e-06,  2.35278101e-06,  4.49537199e-01,  1.963376e-01,  3.436099e+00,  0.00000000e+00,  0.00000000e+00,  5.35350446e+10,  1.16541949e+06,1,0
         189,  4.77685142e+02,  1.000000e+00,  1.169356e+02,       4.234738e+48,       4.341859e+44,   0.000000e+00,   0.000000e+00,  1.055213e+03,  0.000000e+00,  3.049367e+02,          -nan,  5.023501e+02,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961729e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105233e+00,     2.105233e+00,  1.997402e+01,  4.234738e+49,  4.234738e+48,  2.011529e+48,        2.011529e+48,  2.120123e+47,  3.000000e+00,  2.252095e+00,  7.479054e-01,  5.050146e+02,  1.091914e-02,                6,            11,  1.000000e-01,    1.169356e+02,  1.175993e+00,     1.175993e+00,  2.927683e-01,  5.077177e+47,  4.341859e+44,  4.317353e+46,        4.317353e+46,  1.734196e+47,         4,1,0,             1,0,0,   7.153250e-01,  5.613161e+03,    4.24187348e-11,  4.67978680e+01,  1.39796603e+04,1,   2.064789e+04,  3.082084e+03,    3.27616094e-07,  1.94379118e-05,  1.45293314e+00,  5.450827e-02,  3.436102e+00,  0.00000000e+00,  0.00000000e+00,  5.35367799e+10,  8.98354638e+05,1,0
         191,  4.79075142e+02,  1.000000e+00,  1.169356e+02,       4.234628e+48,       1.204413e+44,   0.000000e+00,   0.000000e+00,  3.154584e+03,  0.000000e+00,  9.116154e+02,          -nan,  1.501788e+03,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961962e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105147e+00,     2.105147e+00,  1.997367e+01,  4.234628e+49,  4.234628e+48,  2.011560e+48,        2.011560e+48,  2.120105e+47,  3.000000e+00,  1.862044e+00,  1.137956e+00,  1.505246e+03,  6.456090e-03,                6,            11,  1.000000e-01,    1.169356e+02,  4.977283e+03,     4.977283e+03,  1.413584e-01,  1.408387e+47,  1.204413e+44,  2.829630e+42,        2.829630e+42,  9.963233e+46,         4,1,0,             1,0,0,   7.153788e-01,  5.613193e+03,    4.24203869e-11,  4.67931318e+01,  1.39786084e+04,1,   9.835671e+04,  2.637393e+03,    1.68585672e-06,  1.13193340e-06,  3.05012247e-01,  2.825011e-01,  3.436099e+00,  0.00000000e+00,  0.00000000e+00,  5.35345864e+10,  9.63360515e+05,1,0
         193,  4.77490142e+02,  1.000000e+00,  1.169356e+02,       4.234753e+48,       5.319049e+44,   0.000000e+00,   0.000000e+00,  8.718823e+02,  0.000000e+00,  2.519576e+02,          -nan,  4.150728e+02,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961696e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105246e+00,     2.105246e+00,  1.997407e+01,  4.234753e+49,  4.234753e+48,  2.011525e+48,        2.011525e+48,  2.120126e+47,  3.000000e+00,  2.272447e+00,  7.275531e-01,  4.159611e+02,  1.116174e-02,                6,            11,  1.000000e-01,    1.169356e+02,  1.073195e+00,     1.073195e+00,  3.331896e-01,  6.219860e+47,  5.319049e+44,  5.795645e+46,        5.795645e+46,  1.866763e+47,         4,1,0,             1,0,0,   7.153174e-01,  5.613156e+03,    4.24185031e-11,  4.67985325e+01,  1.39798079e+04,1,   1.572021e+04,  3.172238e+03,    2.44899850e-07,  3.12770127e-05,  1.90837195e+00,  4.384732e-02,  3.436103e+00,  0.00000000e+00,  0.00000000e+00,  5.35370872e+10,  1.12110493e+06,1,0
         201,  3.81626627e+02,  1.000000e+00,  2.184721e+00,       4.242333e+48,       4.531860e+47,   0.000000e+00,   0.000000e+00,  6.139338e+01,  0.000000e+00,  1.774153e+01,          -nan,  2.922725e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.945685e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.111224e+00,     2.111224e+00,  1.999789e+01,  4.242333e+49,  4.242333e+48,  2.009419e+48,        2.009419e+48,  2.121390e+47,  3.000000e+00,  2.547475e+00,  4.525254e-01,  2.929389e+01,  1.499956e-02,                3,            10,  1.000000e-01,    2.184721e+00,  8.280248e-01,     8.280248e-01,  1.953778e+00,  9.900849e+48,  4.531860e+47,  1.195719e+48,        1.195719e+48,  5.067539e+47,         4,1,0,             1,0,0,   7.116421e-01,  5.610947e+03,    4.23048736e-11,  4.71244224e+01,  1.40520078e+04,1,   3.162828e+02,  4.502025e+03,    4.57693691e-09,  2.47457046e-02,  9.48518338e+01, -9.532559e-02,  3.438796e+00,  0.00000000e+00,  0.00000000e+00,  5.47686544e+10,  1.69151970e+06,1,0
         202,  4.75770287e+02,  1.000000e+00,  3.375200e-01,       4.234889e+48,       9.710322e+47,   0.000000e+00,   0.000000e+00,  1.695617e+02,  0.000000e+00,  4.900015e+01,          -nan,  8.072243e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961408e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105353e+00,     2.105353e+00,  1.997450e+01,  4.234889e+49,  4.234889e+48,  2.011487e+48,        2.011487e+48,  2.120148e+47,  3.000000e+00,  2.328864e+00,  6.711357e-01,  8.090039e+01,  2.550772e-01,                5,             8,  1.000000e-01,    3.375200e-01,  8.593889e-01,     8.593889e-01,  9.925664e-01,  3.277428e+48,  9.710322e+47,  3.813673e+47,        3.813673e+47,  3.301974e+47,         4,1,0,             1,0,0,   7.152508e-01,  5.613116e+03,    4.24164592e-11,  4.68043922e+01,  1.39811092e+04,1,   1.498149e+03,  3.996603e+03,    2.10056094e-08,  1.72934300e-03,  2.00247130e+01,  1.466854e-02,  3.436307e+00,  0.00000000e+00,  0.00000000e+00,  5.46324452e+10,  1.30132791e+06,1,0
         206,  4.77720142e+02,  1.000000e+00,  1.169356e+02,       4.234735e+48,       4.164178e+44,   0.000000e+00,   0.000000e+00,  1.101032e+03,  0.000000e+00,  3.181776e+02,          -nan,  5.241631e+02,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961735e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105231e+00,     2.105231e+00,  1.997401e+01,  4.234735e+49,  4.234735e+48,  2.011530e+48,        2.011530e+48,  2.120123e+47,  3.000000e+00,  2.247782e+00,  7.522184e-01,  5.255547e+02,  1.086813e-02,                6,            11,  1.000000e-01,    1.169356e+02,  1.201232e+00,     1.201232e+00,  2.850896e-01,  4.869404e+47,  4.164178e+44,  4.053676e+46,        4.053676e+46,  1.708026e+47,         4,1,0,             1,0,0,   7.153263e-01,  5.613162e+03,    4.24187764e-11,  4.67977488e+01,  1.39796338e+04,1,   2.183542e+04,  3.063790e+03,    3.47805313e-07,  1.76285740e-05,  1.37391448e+00,  5.677771e-02,  3.436101e+00,  0.00000000e+00,  0.00000000e+00,  5.35367247e+10,  8.58487911e+05,1,0
         207,  4.78685142e+02,  1.000000e+00,  1.169356e+02,       4.234659e+48,       1.879820e+44,   0.000000e+00,   0.000000e+00,  2.209849e+03,  0.000000e+00,  6.386047e+02,          -nan,  1.052032e+03,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961896e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105171e+00,     2.105171e+00,  1.997377e+01,  4.234659e+49,  4.234659e+48,  2.011551e+48,        2.011551e+48,  2.120110e+47,  3.000000e+00,  2.034920e+00,  9.650800e-01,  1.053960e+03,  8.450236e-03,                6,            11,  1.000000e-01,    1.169356e+02,  4.614665e+00,     4.614665e+00,  1.792712e-01,  2.198178e+47,  1.879820e+44,  4.763461e+45,        4.763461e+45,  1.226174e+47,         4,1,0,             1,0,0,   7.153637e-01,  5.613184e+03,    4.24199234e-11,  4.67944607e+01,  1.39789036e+04,1,   5.930589e+04,  2.777410e+03,    9.87746707e-07,  2.93000152e-06,  5.05851910e-01,  1.746494e-01,  3.436100e+00,  0.00000000e+00,  0.00000000e+00,  5.35352024e+10,  1.23552752e+06,1,0
         208,  3.81598538e+02,  1.000000e+00,  2.169699e+00,       4.242335e+48,       4.641300e+47,   0.000000e+00,   0.000000e+00,  5.972126e+01,  0.000000e+00,  1.725832e+01,          -nan,  2.843121e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.945680e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.111226e+00,     2.111226e+00,  1.999790e+01,  4.242335e+49,  4.242335e+48,  2.009418e+48,        2.009418e+48,  2.121390e+47,  3.000000e+00,  2.547882e+00,  4.521183e-01,  2.880579e+01,  1.500650e-02,                3,            10,  1.000000e-01,    2.169699e+00,  8.283573e-01,     8.283573e-01,  1.975787e+00,  1.007022e+49,  4.641300e+47,  1.215686e+48,        1.215686e+48,  5.096816e+47,         4,1,0,             1,0,0,   7.116410e-01,  5.610946e+03,    4.23048404e-11,  4.71245176e+01,  1.40520289e+04,1,   3.083956e+02,  4.511435e+03,    4.46302180e-09,  2.58127272e-02,  9.72776649e+01, -9.552870e-02,  3.438912e+00,  0.00000000e+00,  0.00000000e+00,  5.47686907e+10,  1.72763540e+06,1,0
         210,  3.81417549e+02,  1.000000e+00,  2.042641e+00,       4.242349e+48,       5.456778e+47,   0.000000e+00,   0.000000e+00,  5.397591e+01,  0.000000e+00,  1.559802e+01,          -nan,  2.569605e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.945650e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.111237e+00,     2.111237e+00,  1.999795e+01,  4.242349e+49,  4.242349e+48,  2.009414e+48,        2.009414e+48,  2.121393e+47,  3.000000e+00,  2.550504e+00,  4.494957e-01,  2.605178e+01,  1.505138e-02,                3,            10,  1.000000e-01,    2.042641e+00,  8.291277e-01,     8.291277e-01,  2.112686e+00,  1.114624e+49,  5.456778e+47,  1.344333e+48,        1.344333e+48,  5.275859e+47,         4,1,0,             1,0,0,   7.116341e-01,  5.610942e+03,    4.23046264e-11,  4.71251315e+01,  1.40521646e+04,1,   2.650353e+02,  4.567565e+03,    3.83853497e-09,  3.32450864e-02,  1.13192478e+02, -9.683745e-02,  3.439718e+00,  0.00000000e+00,  0.00000000e+00,  5.47689248e+10,  1.96131739e+06,1,0
         212,  4.75874219e+02,  1.000000e+00,  3.543934e-01,       4.234881e+48,       8.486133e+47,   0.000000e+00,   0.000000e+00,  1.837002e+02,  0.000000e+00,  5.308590e+01,          -nan,  8.745327e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961426e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105346e+00,     2.105346e+00,  1.997447e+01,  4.234881e+49,  4.234881e+48,  2.011489e+48,        2.011489e+48,  2.120147e+47,  3.000000e+00,  2.328864e+00,  6.711357e-01,  8.816340e+01,  2.637825e-01,                5,             8,  1.000000e-01,    3.543934e-01,  8.522418e-01,     8.522418e-01,  9.372766e-01,  3.007430e+48,  8.486133e+47,  3.528846e+47,        3.528846e+47,  3.208690e+47,         4,1,0,             1,0,0,   7.152549e-01,  5.613118e+03,    4.24165827e-11,  4.68040381e+01,  1.39810305e+04,1,   1.699777e+03,  3.951222e+03,    2.38969153e-08,  1.39864150e-03,  1.76493727e+01,  1.466854e-02,  3.436267e+00,  0.00000000e+00,  0.00000000e+00,  5.46322781e+10,  1.17259949e+06,1,0
         213,  4.75702698e+02,  1.000000e+00,  3.271590e-01,       4.234895e+48,       1.054680e+48,   0.000000e+00,   0.000000e+00,  1.607716e+02,  0.000000e+00,  4.645996e+01,          -nan,  7.653774e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961397e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105357e+00,     2.105357e+00,  1.997451e+01,  4.234895e+49,  4.234895e+48,  2.011485e+48,        2.011485e+48,  2.120149e+47,  3.000000e+00,  2.328864e+00,  6.711357e-01,  7.684300e+01,  2.501472e-01,                5,             8,  1.000000e-01,    3.271590e-01,  8.631131e-01,     8.631131e-01,  1.027205e+00,  3.450480e+48,  1.054680e+48,  3.997714e+47,        3.997714e+47,  3.359096e+47,         4,1,0,             1,0,0,   7.152482e-01,  5.613114e+03,    4.24163789e-11,  4.68046224e+01,  1.39811603e+04,1,   1.388842e+03,  4.023820e+03,    1.94453552e-08,  1.96394639e-03,  2.16007344e+01,  1.466854e-02,  3.436335e+00,  0.00000000e+00,  0.00000000e+00,  5.46325539e+10,  1.38531880e+06,1,0
         214,  3.80154646e+02,  1.000000e+00,  1.157791e+00,       4.242449e+48,       1.562961e+48,   0.000000e+00,   0.000000e+00,  3.353353e+01,  0.000000e+00,  9.690558e+00,          -nan,  1.596414e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.945440e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.111316e+00,     2.111316e+00,  1.999826e+01,  4.242449e+49,  4.242449e+48,  2.009386e+48,        2.009386e+48,  2.121409e+47,  3.000000e+00,  2.568804e+00,  4.311956e-01,  1.616190e+01,  1.537148e-02,                3,            10,  1.000000e-01,    1.157791e+00,  7.511485e-01,     7.511485e-01,  2.904458e+00,  1.809582e+49,  1.562961e+48,  2.409087e+48,        2.409087e+48,  6.230361e+47,         4,1,0,             1,0,0,   7.115862e-01,  5.610913e+03,    4.23031334e-11,  4.71294148e+01,  1.40531111e+04,1,   1.274233e+02,  4.828849e+03,    1.87563301e-09,  1.12261876e-01,  2.35435704e+02, -1.059731e-01,  3.448231e+00,  0.00000000e+00,  0.00000000e+00,  5.47705553e+10,  3.63030339e+06,1,0
         215,  3.82120503e+02,  1.000000e+00,  2.083652e+00,       4.242294e+48,       3.261796e+47,   0.000000e+00,   0.000000e+00,  8.875432e+01,  0.000000e+00,  2.564833e+01,          -nan,  4.225284e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.945767e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.111193e+00,     2.111193e+00,  1.999777e+01,  4.242294e+49,  4.242294e+48,  2.009430e+48,        2.009430e+48,  2.121383e+47,  3.000000e+00,  2.540318e+00,  4.596819e-01,  4.255453e+01,  1.487839e-02,                3,            10,  1.000000e-01,    2.083652e+00,  8.228972e-01,     8.228972e-01,  1.523220e+00,  6.796446e+48,  3.261796e+47,  8.259168e+47,        8.259168e+47,  4.461893e+47,         4,1,0,             1,0,0,   7.116608e-01,  5.610958e+03,    4.23054575e-11,  4.71227472e+01,  1.40516376e+04,1,   5.512625e+02,  4.291847e+03,    8.01360857e-09,  9.74599856e-03,  5.44205358e+01, -9.175477e-02,  3.437164e+00,  0.00000000e+00,  0.00000000e+00,  5.47680149e+10,  1.06407112e+06,1,0
         216,  1.10077962e+04,  2.223426e+00,  1.000000e+00,       1.193911e+47,       0.000000e+00,   0.000000e+00,   0.000000e+00,  2.524745e+01,  1.385603e+00,  1.153751e+01,  4.592131e-01,  7.715740e+00,  5.935645e-01,  1.030602e+00,  7.879417e-01,  2.426602e-01,  1.160938e+01,  1.982763e-02,                3,            10,  1.000000e-01,    2.223426e+00,  8.781088e-01,     8.714212e-01,  3.621213e+00,  2.654572e+48,  1.193911e+47,  3.023055e+47,        3.046255e+47,  7.330614e+46,  4.258766e-01,  0.000000e+00,  4.258766e-01,  1.546691e-02,  1.546691e-02,               11,            11,  1.000000e-01,    1.000000e+00,  1.000000e-20,     1.000000e-20,  2.990825e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,         3,0,0,             1,0,1,   4.786199e+01,  4.460369e+03,    1.94821938e-09,  4.38436372e-02,  2.15327811e+02,0,   2.943767e-06,  1.924428e+03,    1.47378205e-13,  1.47378205e-13,  1.44670646e+09,  3.282804e-02,  3.385922e+00,  0.00000000e+00,  0.00000000e+00,  8.89755022e+07, -1.00000000e+00,0,0
         217,  3.81480332e+02,  1.000000e+00,  2.091302e+00,       4.242345e+48,       5.152715e+47,   0.000000e+00,   0.000000e+00,  5.586630e+01,  0.000000e+00,  1.614431e+01,          -nan,  2.659600e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.945661e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.111233e+00,     2.111233e+00,  1.999793e+01,  4.242345e+49,  4.242345e+48,  2.009415e+48,        2.009415e+48,  2.121392e+47,  3.000000e+00,  2.549595e+00,  4.504055e-01,  2.693753e+01,  1.503578e-02,                3,            10,  1.000000e-01,    2.091302e+00,  8.291581e-01,     8.291581e-01,  2.066117e+00,  1.077589e+49,  5.152715e+47,  1.299618e+48,        1.299618e+48,  5.215526e+47,         4,1,0,             1,0,0,   7.116365e-01,  5.610943e+03,    4.23047006e-11,  4.71249186e+01,  1.40521175e+04,1,   2.787652e+02,  4.548920e+03,    4.03595198e-09,  3.05574697e-02,  1.07617465e+02, -9.638345e-02,  3.439426e+00,  0.00000000e+00,  0.00000000e+00,  5.47688436e+10,  1.88006961e+06,1,0
         218,  4.76516871e+02,  1.000000e+00,  5.376714e-01,       4.234830e+48,       2.215545e+47,   0.000000e+00,   0.000000e+00,  4.672162e+02,  0.000000e+00,  1.350167e+02,          -nan,  2.224253e+02,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961533e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105306e+00,     2.105306e+00,  1.997431e+01,  4.234830e+49,  4.234830e+48,  2.011503e+48,        2.011503e+48,  2.120139e+47,  3.000000e+00,  2.328864e+00,  6.711357e-01,  2.225801e+02,  5.019690e-01,                5,            11,  1.000000e-01,    5.376714e-01,  9.039202e-01,     9.039202e-01,  5.055170e-01,  1.191235e+48,  2.215545e+47,  1.317854e+47,        1.317854e+47,  2.356469e+47,         4,1,0,             1,0,0,   7.152797e-01,  5.613133e+03,    4.24173464e-11,  4.68018485e+01,  1.39805443e+04,1,   6.481335e+03,  3.474965e+03,    9.58603181e-08,  1.45290062e-04,  4.62867607e+00,  1.466854e-02,  3.436117e+00,  0.00000000e+00,  0.00000000e+00,  5.46312440e+10,  3.90924386e+05,1,0
         219,  1.08607848e+04,  2.241743e+00,  1.000000e+00,       1.462995e+47,       0.000000e+00,   0.000000e+00,   0.000000e+00,  2.085576e+01,  1.072655e+00,  9.544938e+00,  3.513751e-01,  6.360971e+00,  4.639853e-01,  1.034009e+00,  8.035082e-01,  2.305010e-01,  9.614003e+00,  2.023876e-02,                3,            10,  1.000000e-01,    2.241743e+00,  9.344199e-01,     9.255984e-01,  4.106361e+00,  3.279660e+48,  1.462995e+47,  3.509835e+47,        3.543286e+47,  7.986779e+46,  4.239991e-01,  0.000000e+00,  4.239991e-01,  1.550086e-02,  1.550086e-02,               11,            11,  1.000000e-01,    1.000000e+00,  1.000000e-20,     1.000000e-20,  2.986456e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,         3,0,0,             1,0,1,   3.515904e+01,  4.537689e+03,    1.46576435e-09,  7.37385604e-02,  2.94094791e+02,0,   2.988322e-06,  1.929552e+03,    1.48190815e-13,  1.48190815e-13,  1.41885364e+09,  1.345011e-02,  3.546139e+00,  0.00000000e+00,  0.00000000e+00,  1.16889302e+08, -1.00000000e+00,0,0
         220,  4.76945142e+02,  1.000000e+00,  7.601910e-01,       4.234797e+48,       1.223931e+47,   0.000000e+00,   0.000000e+00,  5.930783e+02,  0.000000e+00,  1.713884e+02,          -nan,  2.823439e+02,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961605e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105279e+00,     2.105279e+00,  1.997420e+01,  4.234797e+49,  4.234797e+48,  2.011513e+48,        2.011513e+48,  2.120133e+47,  3.000000e+00,  2.310012e+00,  6.899882e-01,  2.826664e+02,  1.161883e-02,                6,            11,  1.000000e-01,    7.601910e-01,  9.490519e-01,     9.490519e-01,  4.310661e-01,  9.304211e+47,  1.223931e+47,  9.803690e+46,        9.803690e+46,  2.158419e+47,         4,1,0,             1,0,0,   7.152963e-01,  5.613143e+03,    4.24178554e-11,  4.68003894e+01,  1.39802202e+04,1,   9.106148e+03,  3.357176e+03,    1.37189454e-07,  8.07695720e-05,  3.29447768e+00,  2.436288e-02,  3.436109e+00,  0.00000000e+00,  0.00000000e+00,  5.35379452e+10,  1.74855004e+06,1,0
